Station,District,Latitude,Longitude,timestamp,river_level,rainfall_mm,rainfall_6h,rainfall_24h,river_level_change_1h,river_level_change_6h,river_level_change_24h,river_level_mean_6h,river_level_max_24h
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 16:00:00,6.937,0.0,0.0,0.0,0.0,-0.030999999999999694,-0.016000000000000014,6.949000000000001,6.979
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 17:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 17:00:00,6.958,0.0,0.0,0.0,0.020999999999999908,-0.0129999999999999,0.004999999999999893,6.946833333333333,6.979
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 18:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 18:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 18:00:00,6.991,0.0,0.0,0.0,0.032999999999999474,0.019999999999999574,0.03699999999999992,6.950166666666667,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 18:00:00,6.991,0.0,0.0,0.0,0.0,0.0519999999999996,0.03699999999999992,6.958833333333334,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 19:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 19:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 19:00:00,6.989,0.0,0.0,0.0,-0.0019999999999997797,0.04999999999999982,0.038000000000000256,6.967166666666667,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 19:00:00,6.989,0.0,0.0,0.0,0.0,0.0519999999999996,0.038000000000000256,6.975833333333333,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 20:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 20:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 20:00:00,6.984,0.0,0.0,0.0,-0.004999999999999893,0.04699999999999971,0.04300000000000015,6.983666666666667,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 20:00:00,6.984,0.0,0.0,0.0,0.0,0.0259999999999998,0.04300000000000015,6.988,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 21:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 21:00:00,6.975,0.0,0.0,0.0,-0.009000000000000341,-0.016000000000000014,0.041999999999999815,6.985333333333333,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 21:00:00,6.975,0.0,0.0,0.0,0.0,-0.016000000000000014,0.008000000000000007,6.982666666666667,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 22:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 22:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 22:00:00,6.975,0.0,0.0,0.0,0.0,-0.014000000000000234,0.019999999999999574,6.980333333333333,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 22:00:00,6.975,0.0,0.0,0.0,0.0,-0.014000000000000234,-0.002000000000000668,6.978000000000001,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-29 23:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 23:00:00,6.96,0.0,0.0,0.0,-0.01499999999999968,-0.02400000000000002,-0.017000000000000348,6.973999999999999,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-29 23:00:00,6.96,0.0,0.0,0.0,0.0,-0.02400000000000002,-0.019000000000000128,6.969999999999999,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 00:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 00:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 00:00:00,6.975,0.0,0.0,0.0,0.01499999999999968,0.0,-0.004000000000000448,6.97,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 00:00:00,6.975,0.0,0.0,0.0,0.0,0.0,0.02400000000000002,6.97,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 01:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 01:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 01:00:00,6.969,0.0,0.0,0.0,-0.005999999999999339,-0.005999999999999339,0.018000000000000682,6.969,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 01:00:00,6.969,0.0,0.0,0.0,0.0,-0.005999999999999339,0.010000000000000675,6.968,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 02:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 02:00:00,6.967,0.0,0.0,0.0,-0.002000000000000668,0.006999999999999673,-0.001000000000000334,6.969166666666666,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 02:00:00,6.967,0.0,0.0,0.0,0.0,0.006999999999999673,-0.004000000000000448,6.9703333333333335,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 03:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 03:00:00,6.969,0.0,0.0,0.0,0.002000000000000668,-0.005999999999999339,-0.0019999999999997797,6.969333333333334,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 04:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 04:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 04:00:00,6.967,0.0,0.0,0.0,-0.002000000000000668,-0.008000000000000007,0.02799999999999958,6.968,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 04:00:00,6.967,0.0,0.0,0.0,0.0,-0.002000000000000668,0.02799999999999958,6.967666666666666,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 05:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 05:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 05:00:00,6.963,0.0,0.0,0.0,-0.0039999999999995595,-0.006000000000000227,0.0259999999999998,6.966666666666666,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 05:00:00,6.963,0.0,0.0,0.0,0.0,-0.0039999999999995595,0.0259999999999998,6.966,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 06:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 06:00:00,6.965,0.0,0.0,0.0,0.0019999999999997797,-0.0019999999999997797,0.006999999999999673,6.9656666666666665,6.991
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 07:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 07:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 07:00:00,6.972,0.0,0.0,0.0,0.007000000000000561,0.0030000000000001137,-0.01899999999999924,6.966166666666666,6.991
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 07:00:00,6.972,0.0,0.0,0.0,0.0,0.005000000000000782,-0.01899999999999924,6.967,6.989
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 08:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 08:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 08:00:00,6.973,0.0,0.0,0.0,0.0009999999999994458,0.006000000000000227,-0.016000000000000014,6.968,6.989
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 08:00:00,6.973,0.0,0.0,0.0,0.0,0.009999999999999787,-0.016000000000000014,6.969666666666666,6.984
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 09:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 09:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.763,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 09:00:00,6.986,0.0,0.0,0.0,0.0129999999999999,0.022999999999999687,0.0019999999999997797,6.9735000000000005,6.986
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 09:00:00,6.986,0.0,0.0,0.0,0.0,0.020999999999999908,0.0019999999999997797,6.977,6.986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 10:00:00,1.201,0.0,0.0,0.0,-4.561999999999999,-4.561999999999999,-4.561999999999999,5.002666666666666,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 10:00:00,6.986,0.0,0.0,0.0,0.0,0.013999999999999346,0.01100000000000012,6.979333333333333,6.986
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 10:00:00,6.986,0.0,0.0,0.0,0.0,0.013999999999999346,0.01100000000000012,6.9816666666666665,6.986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 11:00:00,5.763,0.0,0.0,0.0,4.561999999999999,0.0,0.0,5.002666666666667,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 11:00:00,5.763,0.0,0.0,0.0,0.0,0.0,0.0,5.002666666666666,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 11:00:00,6.93,0.0,0.0,0.0,-0.05600000000000005,-0.04300000000000015,-0.04499999999999993,6.9745,6.986
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 11:00:00,6.93,0.0,0.0,0.0,0.0,-0.04300000000000015,-0.04499999999999993,6.967333333333333,6.986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 12:00:00,1.199,0.0,0.0,0.0,-4.564,-4.564,-4.564,4.242,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 12:00:00,1.199,0.0,0.0,0.0,0.0,-4.564,-4.564,3.4813333333333336,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 12:00:00,6.969,0.0,0.0,0.0,0.03900000000000059,-0.01699999999999946,0.009000000000000341,6.9645,6.986
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 12:00:00,6.969,0.0,0.0,0.0,0.0,-0.01699999999999946,0.009000000000000341,6.961666666666666,6.986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 13:00:00,1.197,0.0,0.0,0.0,-0.0020000000000000018,-4.566,-4.566,2.720333333333333,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 13:00:00,1.197,0.0,0.0,0.0,0.0,-0.0040000000000000036,-4.566,2.719666666666667,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 13:00:00,7.0,0.0,0.0,0.0,0.030999999999999694,0.014000000000000234,0.025000000000000355,6.964000000000001,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 13:00:00,7.0,0.0,0.0,0.0,0.0,0.014000000000000234,0.025000000000000355,6.966333333333334,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 14:00:00,1.197,0.0,0.0,0.0,0.0,-4.566,-4.566,1.9586666666666668,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 14:00:00,6.955,0.0,0.0,0.0,-0.04499999999999993,0.025000000000000355,-0.014000000000000234,6.9705,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 14:00:00,6.955,0.0,0.0,0.0,0.0,0.025000000000000355,-0.014000000000000234,6.974666666666667,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 15:00:00,1.196,0.0,0.0,0.0,-0.001000000000000112,-4.567,-4.567,1.1975,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 15:00:00,1.196,0.0,0.0,0.0,0.0,-0.0030000000000001137,-4.567,1.197,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 15:00:00,6.955,0.0,0.0,0.0,0.0,-0.014000000000000234,-0.011999999999999567,6.972333333333332,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 15:00:00,6.955,0.0,0.0,0.0,0.0,-0.014000000000000234,-0.011999999999999567,6.969999999999999,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 16:00:00,1.194,0.0,0.0,0.0,-0.0020000000000000018,-0.0050000000000001155,-4.569,1.1961666666666668,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 16:00:00,6.938,0.0,0.0,0.0,-0.017000000000000348,-0.06200000000000028,-0.031000000000000583,6.959666666666666,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 17:00:00,1.193,0.0,0.0,0.0,-0.0009999999999998899,-0.0040000000000000036,-4.57,1.1955,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 17:00:00,1.193,0.0,0.0,0.0,0.0,-0.0040000000000000036,-4.57,1.1948333333333332,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 17:00:00,6.962,0.0,0.0,0.0,0.02400000000000002,-0.038000000000000256,-0.004999999999999893,6.953333333333333,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 17:00:00,6.962,0.0,0.0,0.0,0.0,0.006999999999999673,-0.004999999999999893,6.9544999999999995,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 18:00:00,1.19,0.0,0.0,0.0,-0.0030000000000001137,-0.007000000000000117,-4.573,1.1936666666666664,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 18:00:00,1.19,0.0,0.0,0.0,0.0,-0.006000000000000005,-4.573,1.1926666666666665,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 18:00:00,6.976,0.0,0.0,0.0,0.014000000000000234,0.020999999999999908,0.0129999999999999,6.957999999999999,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 18:00:00,6.976,0.0,0.0,0.0,0.0,0.020999999999999908,0.0129999999999999,6.9615,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 19:00:00,1.189,0.0,0.0,0.0,-0.0009999999999998899,-0.006999999999999895,-4.574,1.1915,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 19:00:00,6.964,0.0,0.0,0.0,-0.011999999999999567,0.009000000000000341,-0.0009999999999994458,6.963,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 20:00:00,1.187,0.0,0.0,0.0,-0.0020000000000000018,-0.006999999999999895,-4.576,1.1903333333333335,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 20:00:00,1.187,0.0,0.0,0.0,0.0,-0.006000000000000005,-4.576,1.1893333333333331,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 20:00:00,6.968,0.0,0.0,0.0,0.0039999999999995595,0.03000000000000025,-0.004000000000000448,6.968,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 20:00:00,6.968,0.0,0.0,0.0,0.0,0.006000000000000227,-0.004000000000000448,6.969,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 21:00:00,1.186,0.0,0.0,0.0,-0.001000000000000112,-0.007000000000000117,-4.577,1.1881666666666666,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 21:00:00,6.975,0.0,0.0,0.0,0.006999999999999673,0.0129999999999999,0.0019999999999997797,6.971166666666666,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 21:00:00,6.975,0.0,0.0,0.0,0.0,-0.001000000000000334,0.0019999999999997797,6.971,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 22:00:00,1.184,0.0,0.0,0.0,-0.0020000000000000018,-0.006000000000000005,-4.579,1.1871666666666667,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 22:00:00,6.983,0.0,0.0,0.0,0.008000000000000007,0.006999999999999673,-0.0030000000000001137,6.972166666666666,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-30 23:00:00,1.183,0.0,0.0,0.0,-0.0009999999999998899,-0.006999999999999895,-4.58,1.186,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-30 23:00:00,6.934,0.0,0.0,0.0,-0.04899999999999949,-0.03000000000000025,-0.0519999999999996,6.9671666666666665,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 00:00:00,1.182,0.0,0.0,0.0,-0.001000000000000112,-0.007000000000000117,-4.5809999999999995,1.1848333333333334,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 00:00:00,6.961,0.0,0.0,0.0,0.027000000000000135,-0.006999999999999673,-0.024999999999999467,6.966,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 01:00:00,1.182,0.0,0.0,0.0,0.0,-0.0050000000000001155,-4.5809999999999995,1.184,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 01:00:00,1.182,0.0,0.0,0.0,0.0,-0.0050000000000001155,-4.5809999999999995,1.1831666666666667,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 01:00:00,6.952,0.0,0.0,0.0,-0.009000000000000341,-0.016000000000000014,-0.03399999999999981,6.963333333333332,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 01:00:00,6.952,0.0,0.0,0.0,0.0,-0.022999999999999687,0.02200000000000024,6.959500000000001,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 02:00:00,1.182,0.0,0.0,0.0,0.0,-0.0040000000000000036,-0.019000000000000128,1.1825,5.763
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 02:00:00,1.182,0.0,0.0,0.0,0.0,-0.0020000000000000018,-4.5809999999999995,1.1821666666666666,5.763
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 02:00:00,6.95,0.0,0.0,0.0,-0.0019999999999997797,-0.024999999999999467,0.020000000000000462,6.955333333333333,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 02:00:00,6.95,0.0,0.0,0.0,0.0,-0.032999999999999474,-0.019000000000000128,6.949833333333333,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 03:00:00,1.182,0.0,0.0,0.0,0.0,-0.001000000000000112,-4.5809999999999995,1.182,1.199
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 03:00:00,1.182,0.0,0.0,0.0,0.0,0.0,-0.017000000000000126,1.182,1.199
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 03:00:00,6.967,0.0,0.0,0.0,0.01699999999999946,0.032999999999999474,-0.002000000000000668,6.955333333333333,7.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 04:00:00,1.182,0.0,0.0,0.0,0.0,0.0,-0.017000000000000126,1.182,1.197
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 04:00:00,6.976,0.0,0.0,0.0,0.009000000000000341,0.01499999999999968,-0.02400000000000002,6.957833333333333,7.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 04:00:00,6.976,0.0,0.0,0.0,0.0,0.02400000000000002,-0.02400000000000002,6.961833333333334,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 05:00:00,1.181,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.016000000000000014,1.1818333333333333,1.197
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 05:00:00,6.969,0.0,0.0,0.0,-0.006999999999999673,0.017000000000000348,0.014000000000000234,6.964666666666666,6.983
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 05:00:00,6.969,0.0,0.0,0.0,0.0,0.019000000000000128,0.014000000000000234,6.967833333333334,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 06:00:00,1.181,0.0,0.0,0.0,0.0,-0.0009999999999998899,-0.016000000000000014,1.1816666666666666,1.197
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 06:00:00,1.181,0.0,0.0,0.0,0.0,-0.0009999999999998899,-0.016000000000000014,1.1815,1.196
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 06:00:00,6.972,0.0,0.0,0.0,0.0030000000000001137,0.02200000000000024,0.017000000000000348,6.9715,6.983
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 06:00:00,6.972,0.0,0.0,0.0,0.0,0.005000000000000782,0.017000000000000348,6.972333333333334,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 07:00:00,1.182,0.0,0.0,0.0,0.0009999999999998899,0.0,-0.014000000000000012,1.1815,1.196
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 07:00:00,6.96,0.0,0.0,0.0,-0.012000000000000455,-0.016000000000000014,0.02200000000000024,6.969666666666668,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 08:00:00,1.187,0.0,0.0,0.0,0.0050000000000001155,0.0050000000000001155,-0.008999999999999897,1.1823333333333335,1.194
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 08:00:00,1.187,0.0,0.0,0.0,0.0,0.0050000000000001155,-0.006999999999999895,1.1831666666666667,1.193
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 08:00:00,6.962,0.0,0.0,0.0,0.0019999999999997797,-0.014000000000000234,0.0,6.967333333333333,6.983
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 08:00:00,6.962,0.0,0.0,0.0,0.0,-0.007000000000000561,0.0,6.966166666666667,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 09:00:00,1.191,0.0,0.0,0.0,0.0040000000000000036,0.010000000000000009,-0.0020000000000000018,1.1848333333333334,1.193
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 09:00:00,1.191,0.0,0.0,0.0,0.0,0.010000000000000009,-0.0020000000000000018,1.1865,1.191
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 09:00:00,6.983,0.0,0.0,0.0,0.020999999999999908,0.013999999999999346,0.006999999999999673,6.9685,6.983
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 09:00:00,6.983,0.0,0.0,0.0,0.0,0.010999999999999233,0.006999999999999673,6.970333333333333,6.983
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 10:00:00,1.193,0.0,0.0,0.0,0.0020000000000000018,0.01200000000000001,0.0030000000000001137,1.1885000000000001,1.193
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2023-10-31 10:00:00,1.193,0.0,0.0,0.0,0.0,0.01100000000000012,0.0030000000000001137,1.1903333333333335,1.193
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 10:00:00,6.948,0.0,0.0,0.0,-0.034999999999999254,-0.02400000000000002,-0.016000000000000014,6.966333333333332,6.983
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-31 10:00:00,6.948,0.0,0.0,0.0,0.0,-0.011999999999999567,-0.019999999999999574,6.964333333333332,6.983
